,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
1521,C11572,793.713659,1.0,1307.0,1307.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,3000.0,1533.10785,115.66798100000001,0.0,6,0
1527,C11578,975.946428,1.0,1572.42,783.03,789.39,1910.395479,1.0,0.583333,1.0,0.416667,11,34,1700.0,4024.5951170000003,559.828935,0.166667,12,0
1528,C11579,2807.729258,1.0,0.0,0.0,0.0,109.70851100000002,0.0,0.0,0.0,0.166667,2,0,3000.0,616.424424,985.64549,0.0,12,0
1529,C11580,2613.123168,1.0,0.0,0.0,0.0,609.316112,0.0,0.0,0.0,0.166667,3,0,3000.0,592.143167,1404.749726,0.0,12,0
1530,C11581,6.576314999999999,0.272727,74.49,0.0,74.49,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,45.195609999999995,42.397448,0.166667,12,0
1531,C11582,778.475416,1.0,353.52,158.0,195.52,1183.478018,0.666667,0.083333,0.583333,0.416667,9,10,1500.0,219.32214199999999,278.916478,0.0,12,0
1535,C11587,1764.520491,0.909091,100.0,100.0,0.0,440.715034,0.083333,0.083333,0.0,0.083333,1,1,3000.0,3815.758864,466.39620099999996,0.125,12,0
1538,C11590,0.0,0.0,88.62,0.0,88.62,0.0,0.583333,0.0,0.5,0.0,0,7,3500.0,58.761299,0.0,0.0,12,0
1541,C11593,3044.194951,1.0,934.21,112.0,822.21,75.711826,0.75,0.083333,0.666667,0.166667,2,38,3000.0,1268.702405,2050.327011,0.0,12,0
1542,C11594,1101.0856310000001,1.0,0.0,0.0,0.0,164.836712,0.0,0.0,0.0,0.166667,2,0,1200.0,270.956427,345.47934100000003,0.0,12,0
1543,C11595,18.218714000000002,0.272727,89.0,0.0,89.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,1095.921001,173.068884,1.0,12,0
1544,C11596,7.472301,0.181818,80.0,0.0,80.0,0.0,0.166667,0.0,0.083333,0.0,0,2,3000.0,168.885534,58.643303,0.090909,12,0
1546,C11598,497.787017,1.0,114.54,114.54,0.0,1573.646488,0.083333,0.083333,0.0,0.166667,2,1,1000.0,2060.33172,220.63312799999997,0.166667,12,0
1548,C11600,843.357393,1.0,45.0,45.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,304.40860499999997,312.893487,0.0,12,0
1550,C11602,2945.285382,1.0,185.98,55.0,130.98,0.0,0.416667,0.083333,0.333333,0.0,0,9,3000.0,1009.97564,1102.79511,0.0,12,0
1552,C11604,1209.7331060000001,1.0,1298.56,169.9,1128.66,0.0,1.0,0.083333,1.0,0.0,0,47,1200.0,1558.812198,1543.178369,0.0,12,0
1553,C11605,21.664126,1.0,271.86,30.0,241.86,0.0,1.0,0.083333,0.916667,0.0,0,12,4000.0,263.91905299999996,144.825209,0.777778,12,0
1556,C11608,1052.127315,1.0,354.48,0.0,354.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,571.417096,1618.201652,0.0,12,0
1557,C11609,110.400892,1.0,486.72,0.0,486.72,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,278.441988,207.23206299999998,0.1,12,0
1558,C11610,3232.346639,1.0,0.0,0.0,0.0,172.063782,0.0,0.0,0.0,0.333333,8,0,3500.0,664.715954,1567.921939,0.0,12,0
1564,C11616,39.477740999999995,0.545455,325.66,325.66,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1000.0,288.039256,107.908566,0.0,12,0
1566,C11618,83.004246,1.0,726.89,482.51,244.38,0.0,0.833333,0.583333,0.666667,0.0,0,23,3000.0,666.2925389999999,179.204296,0.166667,12,0
1570,C11623,341.379209,1.0,426.92,426.92,0.0,36.144056,0.416667,0.416667,0.0,0.083333,1,13,3000.0,595.6823019999999,176.911112,0.0,12,0
1571,C11624,103.393689,1.0,0.0,0.0,0.0,1820.8007149999999,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,0.0,0.0,12,0
1573,C11626,1033.394656,1.0,262.44,0.0,262.44,888.9150710000001,0.666667,0.0,0.666667,0.166667,4,8,2000.0,569.7318280000001,541.2080440000001,0.0,12,0
1579,C11632,2650.518784,1.0,503.0,128.0,375.0,0.0,0.5,0.083333,0.416667,0.0,0,6,3000.0,1229.096798,1327.177817,0.0,12,0
1580,C11633,0.12656199999999998,0.2,0.0,0.0,0.0,47.222001,0.0,0.0,0.0,0.1,1,0,1200.0,119.79059299999999,7.127886999999999,0.5,10,0
1583,C11636,1163.7903410000001,1.0,517.0,517.0,0.0,0.0,0.272727,0.272727,0.0,0.0,0,12,1200.0,541.21958,709.92275,0.0,11,0
1586,C11639,82.803156,1.0,756.68,597.35,159.33,0.0,1.0,1.0,0.166667,0.0,0,14,4000.0,699.109729,177.91561000000002,1.0,12,0
1587,C11640,343.674421,0.454545,452.07,452.07,0.0,522.5258769999999,0.166667,0.166667,0.0,0.166667,4,3,1700.0,51.461732,66.852048,0.0,12,0
1589,C11642,417.84150800000003,1.0,311.86,0.0,311.86,0.0,0.5,0.0,0.416667,0.0,0,7,3000.0,802.93759,223.716043,0.0,12,0
1591,C11644,6.08697,0.181818,333.24,0.0,333.24,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,224.06159700000003,28.414675,0.0,12,0
1592,C11645,1.600479,0.181818,513.24,0.0,513.24,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,363.73539700000003,0.0,0.0,12,0
1594,C11647,1160.206649,0.9,1600.0,1400.0,200.0,0.0,0.3,0.1,0.1,0.0,0,5,2000.0,876.7572789999999,474.632979,0.0,10,0
1597,C11650,1212.812748,1.0,397.44,0.0,397.44,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,1738.449943,283.392145,0.0,12,0
1598,C11651,48.822128,1.0,537.51,0.0,537.51,0.0,1.0,0.0,0.833333,0.0,0,12,1000.0,478.875501,177.734472,1.0,12,0
1599,C11652,694.202818,0.818182,0.0,0.0,0.0,1087.082047,0.0,0.0,0.0,0.166667,3,0,1200.0,1721.925721,239.86895800000002,0.14285699999999998,12,0
1602,C11655,1552.772103,1.0,34.74,34.74,0.0,185.374726,0.1,0.1,0.0,0.2,3,1,3000.0,3125.652785,405.748783,0.0,10,0
1603,C11656,705.232653,1.0,1902.4,1669.8,232.6,0.0,1.0,1.0,0.833333,0.0,0,29,900.0,1941.9598469999999,618.2282230000001,0.0,12,0
1606,C11659,22.728166,0.818182,262.5,0.0,262.5,0.0,0.75,0.0,0.666667,0.0,0,14,3500.0,301.677275,164.479393,1.0,12,0
1607,C11660,799.5184820000001,1.0,339.96,0.0,339.96,830.316783,1.0,0.0,1.0,0.25,4,12,1000.0,361.021723,415.996627,0.0,12,0
1610,C11663,2763.0494989999997,1.0,1921.85,1715.55,206.3,0.0,0.916667,0.5,0.666667,0.0,0,20,3050.0,1614.5512,2228.715586,0.0,12,0
1613,C11667,1670.1465779999999,0.727273,3420.97,3420.97,0.0,0.0,0.25,0.25,0.0,0.0,0,31,2700.0,1164.552612,1283.600242,0.125,12,0
1620,C11674,135.037323,1.0,270.0,0.0,270.0,0.0,0.272727,0.0,0.181818,0.0,0,3,3300.0,1760.310579,1471.250082,1.0,11,0
1625,C11679,2403.75955,1.0,367.16,367.16,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,2600.0,687.263236,632.040291,0.0,12,0
1627,C11681,1237.6736019999998,0.727273,0.0,0.0,0.0,1962.749428,0.0,0.0,0.0,0.166667,3,0,2000.0,589.980487,514.792875,0.0,12,0
1630,C11684,1226.1221890000002,1.0,295.34,295.34,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,439.233552,1282.187993,0.0,12,0
1635,C11689,1621.035373,1.0,23.21,0.0,23.21,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,500.515114,475.627205,0.0,12,0
1640,C11694,891.620777,1.0,0.0,0.0,0.0,159.673475,0.0,0.0,0.0,0.166667,2,0,2000.0,593.110495,269.482212,0.0,12,0
1642,C11696,86.905609,1.0,1106.4,0.0,1106.4,440.97263399999997,1.0,0.0,1.0,0.083333,1,12,2500.0,1538.001397,186.72608300000002,1.0,12,0
1643,C11697,1647.932117,1.0,0.0,0.0,0.0,93.690441,0.0,0.0,0.0,0.333333,4,0,1800.0,390.2023,717.310059,0.0,12,0
1645,C11699,1250.885289,1.0,892.19,363.85,528.34,0.0,0.416667,0.083333,0.416667,0.0,0,6,1800.0,461.63831799999997,296.027848,0.0,12,0
1651,C11705,10.703306,0.090909,0.0,0.0,0.0,575.193978,0.0,0.0,0.0,0.083333,1,0,1000.0,0.0,0.0,0.0,12,0
1652,C11706,1410.753575,1.0,588.85,399.85,189.0,1668.104809,0.583333,0.416667,0.25,0.75,23,13,4000.0,409.037304,379.58191,0.0,12,0
1659,C11713,2885.068871,1.0,0.0,0.0,0.0,255.676579,0.0,0.0,0.0,0.25,3,0,3000.0,712.676699,618.776921,0.0,12,0
1662,C11716,1915.2456320000001,1.0,39.0,39.0,0.0,92.668977,0.083333,0.083333,0.0,0.083333,1,1,1950.0,542.919146,814.880073,0.0,12,0
1665,C11719,2257.542109,1.0,0.0,0.0,0.0,1082.684755,0.0,0.0,0.0,0.083333,1,0,3000.0,464.716284,659.553866,0.0,12,0
1666,C11720,75.070011,0.9,898.45,0.0,898.45,0.0,0.9,0.0,0.8,0.0,0,11,4000.0,743.3588440000001,146.723712,1.0,10,0
1668,C11722,628.384411,1.0,887.3,840.0,47.3,279.55791800000003,0.25,0.166667,0.083333,0.083333,1,6,2000.0,177.70830700000002,181.27170900000002,0.0,12,0
1671,C11725,1171.429087,0.909091,1845.42,1845.42,0.0,0.0,0.25,0.25,0.0,0.0,0,7,3000.0,3073.6037690000003,855.360889,0.1,12,0
1672,C11726,99.912238,1.0,730.2,165.0,565.2,0.0,1.0,0.14285699999999998,0.857143,0.0,0,13,1000.0,463.326909,101.91961500000001,0.5,7,0
1673,C11728,114.295749,1.0,109.8,0.0,109.8,0.0,0.75,0.0,0.75,0.0,0,12,1000.0,115.418223,165.03489,0.0,12,0
1677,C11732,23.331936,0.454545,1194.96,0.0,1194.96,0.0,1.0,0.0,1.0,0.0,0,17,1600.0,1381.5517220000002,28.452913,0.0,12,0
1679,C11734,204.584048,0.818182,0.0,0.0,0.0,628.366944,0.0,0.0,0.0,0.25,3,0,1600.0,1933.810453,152.106855,0.0,12,0
1684,C11739,1669.0162599999999,1.0,892.3,517.3,375.0,295.812224,0.916667,0.75,0.416667,0.083333,1,14,1800.0,1065.8042599999999,1027.885496,0.0,12,0
1685,C11740,117.61713400000001,1.0,1081.23,100.0,981.23,0.0,0.916667,0.083333,0.833333,0.0,0,29,2100.0,1024.8068859999998,173.322076,1.0,12,0
1687,C11742,43.354029,1.0,617.34,0.0,617.34,0.0,0.916667,0.0,0.916667,0.0,0,19,1200.0,564.8452440000001,160.071637,0.583333,12,0
1694,C11750,11.188595,0.454545,159.84,0.0,159.84,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,110.86073799999998,57.545593999999994,0.0,12,0
1695,C11751,516.814969,1.0,276.52,141.96,134.56,584.976769,0.25,0.25,0.083333,0.083333,1,8,1500.0,927.381808,190.87536200000002,0.0,12,0
1696,C11752,1134.1220529999998,1.0,288.39,0.0,288.39,0.0,0.416667,0.0,0.416667,0.0,0,10,1400.0,2155.314664,12256.998520000001,0.083333,12,0
1705,C11761,2431.193194,1.0,0.0,0.0,0.0,195.932353,0.0,0.0,0.0,0.083333,1,0,4000.0,976.859575,685.9958849999999,0.0,12,0
1711,C11767,193.56576299999998,1.0,1821.52,0.0,1821.52,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,1543.2100169999999,183.380543,0.5,12,0
1712,C11768,3013.590493,1.0,0.0,0.0,0.0,341.36087599999996,0.0,0.0,0.0,0.583333,7,0,3000.0,750.160714,1329.881951,0.0,12,0
1713,C11769,92.40606899999999,0.727273,0.0,0.0,0.0,683.253783,0.0,0.0,0.0,0.083333,1,0,3500.0,1044.949836,41.026459,0.166667,12,0
1716,C11773,269.911748,1.0,1348.44,1259.44,89.0,298.49130499999995,1.0,1.0,0.416667,0.25,4,44,500.0,1258.023851,250.28327599999997,0.0,12,0
1718,C11775,2779.8334219999997,1.0,0.0,0.0,0.0,1492.253356,0.0,0.0,0.0,0.727273,14,0,3000.0,1708.4849190000002,1285.667565,0.0,11,0
1719,C11776,161.792222,1.0,2883.58,1933.56,950.02,0.0,1.0,1.0,0.166667,0.0,0,20,2000.0,3051.442623,185.380301,0.75,12,0
1721,C11778,2288.0148440000003,1.0,1753.46,1753.46,0.0,0.0,1.0,1.0,0.0,0.0,0,50,2500.0,989.9997390000001,1121.296235,0.0,12,0
1722,C11779,1526.707241,1.0,484.47,0.0,484.47,402.906235,0.75,0.0,0.666667,0.333333,11,9,1500.0,1086.417545,1818.1480350000002,0.0,12,0
1724,C11781,981.886157,1.0,0.0,0.0,0.0,473.430801,0.0,0.0,0.0,0.083333,3,0,3500.0,768.398403,239.523143,0.0,12,0
1725,C11782,14.891634,0.22222199999999998,0.0,0.0,0.0,116.193463,0.0,0.0,0.0,0.11111099999999999,1,0,3000.0,0.0,0.0,0.0,9,0
1726,C11784,5.270593,0.181818,69.57,69.57,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4000.0,411.825987,83.449559,0.0,12,0
1730,C11788,1271.429631,1.0,0.0,0.0,0.0,678.525863,0.0,0.0,0.0,0.25,3,0,1500.0,526.9100530000001,416.325411,0.0,12,0
1733,C11791,10.118033,0.1,0.0,0.0,0.0,197.521871,0.0,0.0,0.0,0.1,1,0,1500.0,648.301187,148.644436,0.0,10,0
1735,C11794,993.027484,1.0,0.0,0.0,0.0,1586.6122560000001,0.0,0.0,0.0,0.333333,19,0,1200.0,2185.3774559999997,444.68423499999994,0.090909,12,0
1737,C11796,1118.086877,1.0,128.8,0.0,128.8,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,277.766526,436.577474,0.0,12,0
1739,C11798,1133.572488,1.0,4063.49,2807.0,1256.49,391.73075,1.0,0.75,1.0,0.083333,1,44,1600.0,4936.506976,284.02401499999996,0.083333,12,0
1745,C11804,601.68828,0.8,1358.2,468.33,889.87,0.0,0.8,0.2,0.7,0.0,0,26,1500.0,310.912113,157.872552,0.0,10,0
1746,C11805,2529.016337,1.0,1040.74,0.0,1040.74,0.0,1.0,0.0,1.0,0.0,0,28,2500.0,1746.0185370000002,2996.0089350000003,0.0,12,0
1750,C11809,26.247988,0.090909,0.0,0.0,0.0,2861.967408,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,0.0,0.0,12,0
1757,C11817,890.275144,0.545455,435.14,435.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,7,1800.0,3334.754054,1102.402301,0.0,12,0
1758,C11818,1740.169093,1.0,276.72,0.0,276.72,0.0,1.0,0.0,1.0,0.0,0,15,1800.0,667.764492,601.656779,0.0,12,0
1762,C11822,2833.613641,1.0,1387.52,526.12,861.4,1442.587409,1.0,0.25,0.75,0.166667,5,20,3000.0,1564.459934,2019.0192789999999,0.0,12,0
1766,C11826,926.341558,0.909091,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,1293.650192,9957.742740000002,0.0,12,0
1768,C11828,1238.932482,1.0,280.09,69.0,211.09,0.0,0.916667,0.083333,0.916667,0.0,0,12,1500.0,1575.4571640000001,6422.472544,0.0,12,0
1770,C11830,1269.019947,0.818182,445.46,0.0,445.46,0.0,1.0,0.0,1.0,0.0,0,13,2600.0,2875.9997280000002,489.750966,0.0,12,0
1773,C11833,57.416261999999996,1.0,685.0,0.0,685.0,0.0,1.0,0.0,0.916667,0.0,0,12,1200.0,559.8139639999999,198.618741,0.333333,12,0
1776,C11836,1058.369265,1.0,0.0,0.0,0.0,1353.576787,0.0,0.0,0.0,0.25,4,0,1500.0,1381.061656,266.359712,0.0,12,0
1779,C11839,3.122949,0.545455,0.0,0.0,0.0,317.505521,0.0,0.0,0.0,0.166667,2,0,2500.0,559.4998889999999,56.150133,0.25,12,0
1780,C11840,1053.639683,1.0,1027.01,1002.8,24.21,314.032321,0.583333,0.25,0.25,0.083333,3,8,2200.0,1181.14154,225.34816600000002,0.0,12,0
1783,C11843,1308.786637,1.0,0.0,0.0,0.0,99.670323,0.0,0.0,0.0,0.166667,2,0,1500.0,528.262752,344.758313,0.0,12,0
1785,C11845,874.203747,1.0,232.8,232.8,0.0,331.57572000000005,0.25,0.25,0.0,0.083333,1,5,3000.0,1473.641228,328.114324,0.083333,12,0
1786,C11846,1329.443468,1.0,0.0,0.0,0.0,1024.3514289999998,0.0,0.0,0.0,0.166667,2,0,1800.0,684.599962,311.075432,0.0,12,0
1790,C11850,1194.651852,1.0,322.29,0.0,322.29,0.0,0.916667,0.0,0.833333,0.0,0,13,1200.0,482.35554800000006,946.189043,0.0,12,0
1792,C11852,2929.7479829999997,1.0,376.04,222.0,154.04,0.0,0.5,0.083333,0.5,0.0,0,8,3000.0,1037.958748,1405.916655,0.0,12,0
1796,C11856,1020.292184,1.0,1788.1,921.1,867.0,0.0,0.833333,0.25,0.833333,0.0,0,22,1500.0,492.18472199999997,745.734369,0.0,12,0
1798,C11858,2270.955171,1.0,25.26,25.26,0.0,452.80365700000004,0.083333,0.083333,0.0,0.25,3,1,3100.0,503.196519,815.400611,0.0,12,0
1800,C11860,1473.902933,1.0,0.0,0.0,0.0,163.855122,0.0,0.0,0.0,0.333333,4,0,1500.0,340.239419,517.593629,0.0,12,0
1802,C11862,1527.644591,1.0,0.0,0.0,0.0,210.417767,0.0,0.0,0.0,0.166667,3,0,1700.0,540.4061469999999,508.66888099999994,0.0,12,0
1803,C11863,1611.475175,1.0,807.72,0.0,807.72,0.0,1.0,0.0,1.0,0.0,0,36,1500.0,1019.4548189999999,2134.562981,0.0,12,0
1804,C11864,344.591662,0.363636,519.0,519.0,0.0,2865.942873,0.083333,0.083333,0.0,0.166667,6,1,4000.0,663.651176,69.24172800000001,0.0,12,0
1805,C11865,2021.641161,1.0,363.18,363.18,0.0,0.0,1.0,1.0,0.0,0.0,0,13,2000.0,704.24077,795.859808,0.0,12,0
1807,C11867,1407.26415,0.909091,151.64,151.64,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,337.890842,337.424016,0.0,11,0
1808,C11868,2158.419812,1.0,154.53,115.8,38.73,879.540473,0.375,0.25,0.375,0.25,8,8,2500.0,664.1121929999999,459.98082400000004,0.0,8,0
1812,C11872,54.842927,1.0,105.0,105.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,329.58282599999995,174.97804399999998,0.0,12,0
1813,C11873,2125.107734,1.0,663.04,663.04,0.0,1953.1925579999997,0.75,0.75,0.0,0.083333,2,24,2500.0,560.757972,447.23477699999995,0.0,12,0
1815,C11875,1628.609633,1.0,1340.83,695.04,645.79,0.0,0.666667,0.416667,0.5,0.0,0,28,2000.0,586.263693,1190.488094,0.0,12,0
1816,C11876,1733.6829100000002,1.0,100.0,100.0,0.0,270.57595,0.083333,0.083333,0.0,0.333333,6,1,1700.0,689.279807,1101.99844,0.0,12,0
1819,C11879,1.420316,0.090909,0.0,0.0,0.0,94.535691,0.0,0.0,0.0,0.083333,1,0,1200.0,0.0,0.0,0.0,12,0
1820,C11880,2447.783112,1.0,431.96,290.0,141.96,0.0,0.583333,0.166667,0.416667,0.0,0,9,2500.0,740.165746,1096.2647029999998,0.0,12,0
1822,C11882,1628.591333,1.0,361.0,0.0,361.0,291.278909,0.833333,0.0,0.75,0.166667,2,20,1800.0,1018.197785,684.453198,0.0,12,0
1825,C11885,248.24395800000002,0.272727,0.0,0.0,0.0,1423.5276279999998,0.0,0.0,0.0,0.166667,3,0,3500.0,181.018701,341.269008,0.0,12,0
1828,C11888,491.605909,0.909091,747.55,0.0,747.55,0.0,0.818182,0.0,0.818182,0.0,0,9,2500.0,282.956764,189.443558,0.0,11,0
1830,C11890,10.486808,0.363636,241.27,241.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,557.897488,204.561603,0.0,12,0
1839,C11900,915.7177029999999,1.0,55.49,0.0,55.49,0.0,0.416667,0.0,0.416667,0.0,0,7,1000.0,1221.5136519999999,10800.046190000001,0.083333,12,0
1840,C11901,1216.5949269999999,1.0,878.64,757.8,120.84,155.804123,0.75,0.75,0.166667,0.166667,2,20,1200.0,654.24428,1296.173027,0.0,12,0
1843,C11904,0.0,0.0,369.36,0.0,369.36,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,431.443959,0.0,0.0,12,0
1844,C11905,1276.941373,1.0,2196.54,1037.8,1158.74,0.0,1.0,0.333333,1.0,0.0,0,44,1000.0,1410.0098130000001,3446.4702079999997,0.0,12,0
1846,C11907,86.694598,0.5,0.0,0.0,0.0,465.45599500000003,0.0,0.0,0.0,0.1,1,0,1500.0,543.82992,64.977254,0.0,10,0
1847,C11908,78.910866,0.909091,828.14,301.0,527.14,0.0,0.416667,0.333333,0.166667,0.0,0,9,2600.0,903.603701,519.561892,0.28571399999999997,12,0
1848,C11909,52.776167,1.0,508.94,508.94,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3000.0,478.83359400000006,164.997774,0.4,12,0
1849,C11910,109.140973,1.0,319.62,319.62,0.0,0.0,0.666667,0.666667,0.0,0.0,0,13,3500.0,597.96043,168.62219199999998,0.0,12,0
1850,C11911,2586.5339329999997,1.0,400.0,400.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,886.6636679999999,939.4598960000001,0.0,12,0
1852,C11913,2539.279598,1.0,820.42,820.42,0.0,879.3248560000001,0.666667,0.666667,0.0,0.166667,2,19,3000.0,757.327536,686.941106,0.0,12,0
1854,C11915,2720.959921,1.0,66.49,0.0,66.49,457.61110199999996,0.166667,0.0,0.166667,0.333333,7,3,3000.0,967.657856,1317.3302429999999,0.0,12,0
1860,C11921,366.68899,1.0,653.21,0.0,653.21,0.0,1.0,0.0,1.0,0.0,0,30,3000.0,276.166583,193.830954,0.0,12,0
1862,C11924,786.4830860000001,1.0,226.9,0.0,226.9,666.779555,0.833333,0.0,0.75,0.166667,4,25,1200.0,1391.0689320000001,187.144712,0.0,12,0
1863,C11925,7.03142,0.454545,502.33,424.0,78.33,0.0,0.416667,0.166667,0.166667,0.0,0,5,2500.0,844.1204019999999,25.455716,0.0,12,0
1865,C11927,167.757298,1.0,320.72,0.0,320.72,0.0,0.916667,0.0,0.916667,0.0,0,20,1200.0,863.4858640000001,186.52878,0.0,12,0
1866,C11928,1199.555426,0.5,0.0,0.0,0.0,2831.836214,0.0,0.0,0.0,0.1,2,0,3000.0,707.767429,637.97592,0.0,10,0
1869,C11931,1383.161918,1.0,0.0,0.0,0.0,55.212258999999996,0.0,0.0,0.0,0.166667,2,0,1500.0,276.630198,504.836908,0.0,12,0
1872,C11934,538.995587,1.0,0.0,0.0,0.0,2156.577132,0.0,0.0,0.0,0.166667,2,0,1200.0,3303.660591,303.152869,0.11111099999999999,12,0
1873,C11935,92.816307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,383.914659,192.645506,0.25,12,0
1874,C11936,1247.423771,1.0,0.0,0.0,0.0,503.56216399999994,0.0,0.0,0.0,0.166667,3,0,1500.0,721.897274,273.128967,0.0,12,0
1875,C11937,911.2980359999999,1.0,954.15,425.35,528.8,0.0,0.833333,0.25,0.666667,0.0,0,12,1200.0,283.608489,282.489805,0.0,12,0
1877,C11939,989.993863,0.909091,0.0,0.0,0.0,1110.807913,0.0,0.0,0.0,0.181818,7,0,1200.0,240.088742,283.359039,0.0,11,0
1879,C11941,12.029327,0.272727,581.21,0.0,581.21,0.0,0.333333,0.0,0.333333,0.0,0,11,4000.0,1333.87748,32.779615,0.0,12,0
1880,C11942,1265.781431,1.0,1585.79,1257.32,328.47,0.0,1.0,0.416667,1.0,0.0,0,22,3000.0,338.977714,399.11023900000004,0.0,12,0
1888,C11950,365.005559,1.0,421.04,341.0,80.04,0.0,0.333333,0.083333,0.333333,0.0,0,6,4000.0,1386.413639,110.535797,0.0,12,0
1890,C11952,1117.461472,1.0,0.0,0.0,0.0,1377.1912849999999,0.0,0.0,0.0,0.714286,11,0,1500.0,171.69419399999998,149.40891000000002,0.0,7,0
1894,C11956,1722.9100579999997,1.0,45.45,45.45,0.0,1654.2121849999999,0.083333,0.083333,0.0,0.416667,5,2,4000.0,511.525617,439.577818,0.0,12,0
1895,C11957,1672.969871,1.0,0.0,0.0,0.0,74.812657,0.0,0.0,0.0,0.083333,1,0,2100.0,341.940624,754.6726150000001,0.0,12,0
1896,C11958,1333.896193,1.0,233.31,0.0,233.31,1432.955059,1.0,0.0,0.857143,0.28571399999999997,3,7,1500.0,310.700827,298.33018500000003,0.0,7,0
1898,C11960,117.063942,0.909091,1035.05,64.9,970.15,0.0,0.75,0.083333,0.666667,0.0,0,10,3000.0,1336.493092,154.164663,0.777778,12,0
1900,C11962,10.160744000000001,0.636364,82.04,0.0,82.04,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,139.914571,153.668941,0.0,12,0
1906,C11968,206.37631399999998,1.0,1886.21,1230.31,655.9,0.0,1.0,1.0,1.0,0.0,0,65,3000.0,2089.598011,170.955794,0.083333,12,0
1910,C11972,1046.7874769999999,1.0,517.08,282.6,234.48,0.0,0.75,0.333333,0.583333,0.0,0,13,1200.0,477.482016,345.15686600000004,0.0,12,0
1911,C11973,869.091492,1.0,438.22,263.5,174.72,0.0,0.416667,0.25,0.166667,0.0,0,6,3000.0,336.521212,381.780101,0.0,12,0
1914,C11976,127.240494,1.0,760.36,89.0,671.36,0.0,1.0,0.083333,1.0,0.0,0,17,2500.0,371.387459,176.24916000000002,0.090909,12,0
1916,C11978,859.07875,1.0,0.0,0.0,0.0,909.9866279999999,0.0,0.0,0.0,0.166667,2,0,3500.0,1408.880515,244.822266,0.0,12,0
1921,C11983,1224.513636,1.0,529.34,186.03,343.31,1108.666511,0.833333,0.166667,0.583333,0.25,6,17,1200.0,467.463129,856.6005880000001,0.0,12,0
1922,C11984,817.793943,1.0,478.28,189.03,289.25,945.5475560000001,0.545455,0.181818,0.363636,0.090909,1,7,2400.0,635.314875,259.501896,0.0,11,0
1926,C11988,31.941802000000003,1.0,417.96,0.0,417.96,0.0,1.0,0.0,1.0,0.0,0,13,2000.0,472.60055,175.276653,1.0,12,0
1927,C11989,30.863497,0.818182,143.36,0.0,143.36,736.547491,0.666667,0.0,0.666667,0.416667,5,8,1500.0,1377.984542,123.057328,0.75,12,0
1928,C11990,1469.720674,1.0,0.0,0.0,0.0,170.376441,0.0,0.0,0.0,0.333333,5,0,1500.0,395.486928,513.397785,0.0,12,0
1929,C11991,332.888212,1.0,419.56,74.0,345.56,0.0,1.0,0.25,0.916667,0.0,0,26,3000.0,473.166128,193.267629,0.0,12,0
1930,C11992,2421.943818,1.0,612.0,76.0,536.0,2197.163192,0.916667,0.083333,0.833333,0.416667,10,14,2500.0,2483.286273,1036.05709,0.0,12,0
1932,C11994,1719.310566,1.0,0.0,0.0,0.0,259.91508,0.0,0.0,0.0,0.166667,2,0,1950.0,458.84129800000005,601.121867,0.0,12,0
1934,C11996,1663.967468,1.0,0.0,0.0,0.0,2123.721395,0.0,0.0,0.0,0.333333,9,0,2500.0,1566.483167,391.114652,0.0,12,0
